Project-name,SHA,Module,Od-test,Ranking,Total-Runtime,Time-to-run-the-last-one
spring-projects_spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,brittle,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,168.109999281,3.44
spring-projects_spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,brittle,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,207.676132643,5.27
spring-projects_spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,brittle,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,209.001866897,7.82
spring-projects_spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,brittle,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,195.556066030,3.54
spring-projects_spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-test,brittle,org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListenerTests.test002,142.488399686,1.56
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,32.245132740,0.50
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,22.451832820,0.36
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,28.735699450,0.30
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,29.050132770,0.66
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,32.155132520,0.53
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,25.847532670,0.66
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,35.228432560,0.51
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,9.565299810,0.07
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,15.952866320,0.13
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.applyQueryObject,25.665732800,0.45
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,22.556999480,0.42
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,28.893232780,0.40
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,22.675432860,0.49
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,25.635799490,0.38
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,31.984232680,0.40
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,38.773665730,0.73
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,25.684599430,0.38
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,32.267599480,0.48
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,29.133366040,0.78
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createDtoQuery,35.309032370,0.52
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,22.339666210,0.16
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,22.419966190,0.36
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,22.346932840,0.26
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,38.375532490,0.54
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,28.848532800,0.34
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,22.372866110,0.24
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,28.954499400,0.44
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,29.078365890,0.59
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,38.447532460,0.62
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedDtoQuery,19.247432980,0.20
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,22.453532930,0.26
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,25.681366100,0.43
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,32.010132670,0.40
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,25.739699440,0.49
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,28.920899580,0.42
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,25.688932740,0.41
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,32.199932560,0.68
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,35.297632580,0.50
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,28.732232700,0.33
hexagonframework_spring-data-ebean,dd11b97654982403b50dd1d5369cadad71fce410,.,brittle,org.springframework.data.ebean.querychannel.EbeanQueryChannelServiceIntegrationTest.createNamedQueryWhere,22.499966140,0.38
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,7.414031202,0.11
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,16.827630368,0.32
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,12.557363868,0.17
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,6.019931733,0.10
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,7.412864660,0.17
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,10.819497220,0.32
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,10.443863817,0.32
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,10.677230503,0.34
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,9.201797596,0.35
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwDailyDumpFileProcessing,15.339797563,0.35
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,9.474199423,0.29
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,11.030432959,0.22
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,8.837332987,0.12
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,5.351333054,0.07
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,9.448399518,0.26
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,10.259532902,0.32
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,8.796599665,0.12
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,4.012433124,0.07
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,6.764732997,0.19
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwMostRecentFullDumpFileProcessing,8.270966128,0.32
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,6.771833020,0.10
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,6.784766326,0.12
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,13.103731427,0.20
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,6.830432960,0.22
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,4.063566470,0.07
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,4.067733129,0.06
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,7.095833163,0.19
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,7.045733017,0.24
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,8.711265539,0.36
wikidata_wikidata-toolkit,20de6f7f12319f54eb962ff6e8357b3f5695d54d,wdtk-dumpfiles,brittle,org.wikidata.wdtk.dumpfiles.MwDumpFileProcessingTest.testMwRecentCurrentDumpFileProcessing,9.475566216,0.17
