org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,26.01
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBindingUsingNestedContext,25.71
org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testStoredContext,26.40
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,29.25
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,25.23
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,27.90
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,27.39
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,28.63
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,24.76
org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,26.95
org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,23.35
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,242.96
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,257.60
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,270.49
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,267.10
org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,267.33
org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,236.02
org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.loggingThatUsesJulIsCaptured,323.89
org.springframework.boot.SpringApplicationTests.enableBannerInLogViaProperty,290.38
org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithQueryDsl,19.49
org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,25.47
org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,17.53
org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,16.33
org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,9.23
org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,8.47
org.zalando.riptide.spring.metrics.MetricsTest.shouldRecordRequests,57.52
