org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,27.62
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,25.01
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,27.93
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,25.63
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,26.62
org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,24.87
org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,24.24
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,240.50
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,242.07
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,247.38
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,268.16
org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,246.40
org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,247.12
org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.loggingThatUsesJulIsCaptured,279.31
org.springframework.boot.SpringApplicationTests.enableBannerInLogViaProperty,242.98
org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithQueryDsl,18.50
org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,17.08
org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,18.08
org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,18.70
org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,9.69
org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,9.24
org.zalando.riptide.spring.metrics.MetricsTest.shouldRecordRequests,59.67
Ranking,0
