org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingOps,36.34
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,35.90
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testOnlyExternalContextAllowsCache,36.77
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,37.91
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP7,36.76
org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,36.05
org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testBind,31.44
org.jboss.as.naming.WritableServiceBasedNamingStoreTestCase.testRebind,31.02
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithFullAccess,227.27
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.linksToOtherEndpointsWithRestrictedAccess,228.63
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,229.49
org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive.CloudFoundryWebFluxEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,246.75
org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorForbidden,224.52
org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests.operationWithSecurityInterceptorSuccess,226.74
org.springframework.boot.logging.log4j2.Log4J2LoggingSystemTests.loggingThatUsesJulIsCaptured,291.55
org.springframework.boot.SpringApplicationTests.enableBannerInLogViaProperty,285.25
org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithQueryDsl,22.80
org.springframework.data.envers.repository.support.QueryDslRepositoryIntegrationTests.testWithRevisions,21.31
org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestUserNotFound,21.79
org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,22.34
org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDefaultDirectoryManagerPath,11.99
org.wikidata.wdtk.util.DirectoryManagerFactoryTest.createDirectoryManagerIoException,10.70
org.zalando.riptide.spring.metrics.MetricsTest.shouldRecordRequests,47.96
